drugName,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128
Actinomycin D,2.7181291211521117,0.10419492867892463,0.14277727510003693,-0.040612026,0.08453193180454006,-0.009174423,-0.028253253,0.004773108849613799,0.07033964373837799,0.007470028730953577,-0.018096213,0.01548375031758,0.01725214370698314,0.014009297610308983,-0.034236482,-0.008593408,0.02020499210801947,0.00513368194841631,0.026201895846899134,-0.061080462,0.008058056570606431,0.049629565616251446,-0.012104461,-0.044214044,-0.011320312,0.009037816707996351,0.005647839916774566,-0.01546662,-0.000361383,-0.0035905,0.011221762463522215,-0.006116424,0.003356454549646698,0.01665419178213494,0.02465797237302673,0.0064648818926712264,0.01106301355600646,-0.028616772,0.02578868085724903,-0.001583437,0.0032162790519792966,-0.00830106,-0.008557118,-0.005187035,0.005828751135776821,0.01829377225944268,-0.014607393,-0.007771009,0.003009008517585361,0.03350727389056541,0.009531993581083488,-0.017297214,0.008392222673276021,0.001641593773013892,-0.002033726,-0.00483303,0.014425186390125326,-0.002249835,0.002555517794569628,0.0049675875253731615,-0.005264844,-0.007012408,0.0008988244969012707,-0.009019024,-0.017313832,0.010705344525613501,0.008935533786825644,-0.01083936,-0.013770297,-0.005033263,-0.013924878,-9.58E-05,-0.004128769,-0.006314012,-8.14E-05,-0.001411367,0.003622256121129233,0.00563450913564211,0.007497490051375915,0.0004510987900034081,0.004977857581835437,-0.000794706,-0.00993692,0.018978343361524742,0.006614604494842369,-0.005618431,0.013599869366889327,0.0012319724528065351,0.005285314553041203,-0.013563324,-0.010819255,0.002589247550219264,0.0016055818574312313,0.015295696009569518,0.002979078996214078,-0.009038712,-0.006874722,-0.006928735,0.0020155401150824003,-0.001234124,0.0059738654264495025,-0.002583326,-0.002243459,-9.87E-05,-0.003292894,0.0030198705522363496,0.0016389648147826419,-0.00338787,0.004785981992953073,-0.005221671,-0.002769973,-0.000361066,0.0010697448812266104,0.00732607438079971,-0.001845362,-0.001131666,0.0012715013797203589,-0.000692367,0.0011591912067972683,0.004998684001845324,0.000594149400949925,0.0007847117744671397,0.0025710701593257834,0.0010227954942426509,0.0005988782902049192,0.0033316993320880194,-0.002213774,0.0007379225927639411
Itraconazole,-0.335378848,0.1846119262795266,0.800235927809047,0.0594488847214577,-0.971669918,-0.394187208,1.6257502083844613,2.605470622844276,1.2630230521212555,-1.401503648,-0.440266205,2.902521797924004,1.5304801483748804,-0.22096691,0.07785121720834236,0.007452518424772416,-0.354268383,0.5698804114709706,-0.113492343,0.21794802340357874,-0.160417549,-0.229690198,0.03686245175683797,-0.058047327,-0.410374124,-0.206931588,-0.646978545,-0.537547695,0.6036087683122402,-0.143872858,0.5888343314114982,-0.168768452,-0.084314115,0.11058537629744754,0.5425081952925529,0.004265701359559098,-0.126800964,0.22957992501672694,-0.050211023,0.09233286540101956,0.02503229088427524,-0.010568532,0.10850411509012971,-0.0362477,-0.035963289,0.24065497278066827,-0.232554442,0.03600961880686005,0.18240897390731203,0.10751172384418758,0.04250923451135535,0.05054719050971576,0.14996416924851996,0.013150688174950373,0.22517949325691156,0.1143638779928235,-0.158222664,-0.047408193,0.0722963818326568,0.014479780724138504,-0.039866255,0.14412744122237053,-0.150485872,0.08092894040104104,-0.155981931,-0.016069424,-0.255228524,0.022084795769006686,-0.060521853,0.0056032306306941755,-0.039234109,0.034543134712531155,0.022667598628287385,0.010377981159010124,-0.04175876,0.04798528723046638,0.18361268520740562,-0.0879224,0.015199160658659944,-0.099820418,0.09582372562333868,0.017009702693648442,-0.073031623,0.021058796968489252,0.024133106067619384,-0.067961461,-0.031083648,-0.003160122,0.10434268241963496,0.028105249132788376,0.03402304711833395,-0.103041529,0.04637198429624844,0.015828730944407437,-0.086315223,-0.008496739,-0.050372829,0.03332800950076751,-0.023114283,0.019346587988958136,-0.040803709,-0.002617607,0.0629993799464849,-0.006672025,0.04807276831113669,-0.002774466,0.012137795676109899,0.062050699670273546,-0.063159477,0.10435885376795892,-0.064261999,-0.074994396,0.047949842955120336,0.047843814122448536,-0.033617255,0.025807781357516175,-0.053479015,0.05461535698142649,-0.011656842,-0.030904716,0.0023697711582634385,0.02033905973368706,-0.023304178,-0.003551698,0.06257031528542788,-0.036285781,0.005351858672434286,-0.018568964
Hydroxychloroquine sulfate,-1.161243727,-1.704990169,-2.508724353,-1.173147364,-2.190723598,0.7052502983118862,0.16488285791458943,-0.202135175,1.0144448291526746,0.09304785275573367,1.304303707169205,-1.150504569,-0.204655105,0.27685596588837086,-0.884125444,-0.236895804,-0.519190869,1.1231248976629682,0.8433450323170685,2.6670862186174267,-0.066366051,0.03132686174097181,-0.514462943,0.07813533790089079,-0.010702707,0.7554138507786697,-1.289409587,1.8039398663095187,-0.879646527,1.5576833604621652,-0.45232446,0.5149434690000798,1.7459659331838318,1.3588183313557722,1.12902729276315,0.6575460938609928,-0.049361369,0.2868037459515384,-2.328502915,-3.036315064,-0.950578253,0.7570091280707383,-0.598766941,-1.526698612,1.0259691628795824,-3.276010406,-1.676478069,-0.136805254,-1.670229808,-1.365346526,0.1148839685862804,-0.204236686,0.4832939236174799,0.9181362538541923,0.9323000763047207,0.5723478054633265,-1.913045263,0.8525552808487521,-0.619915313,-0.026011608,-1.465771866,0.1561689708815326,-0.533815898,3.2837567647271166,-1.080074295,-1.291069145,-1.490417029,-0.363119856,0.878937734422126,-0.872531093,-0.366356243,-0.342405516,0.18099399044264716,-1.278407715,-2.404992139,0.5192698707880382,0.592309108505295,-1.42592752,-1.496963358,-1.427791692,-1.792069588,1.832385484060055,-2.349418405,-0.309128626,1.054899383142323,-0.898043758,-2.155242003,0.4301671486633147,1.1035014905035727,1.0810781083847898,-2.389758221,-0.295819044,1.7358757200983637,-0.576781748,0.6872833355784975,1.4235992979422143,0.577901784549154,-0.95993595,-2.609656928,2.5238303988470947,0.273803285983993,0.8534285839660147,0.14796852893175463,1.3382380622369254,-0.823809737,1.6436225706328769,0.7871543115949259,0.34641454058266863,1.7387569999561987,-0.498426184,-0.917073468,-0.591881625,0.32154593439511386,0.014116314712515489,-0.074857051,-1.935828312,0.22524518351049164,1.7193155871775412,-1.593208048,-3.591282012,1.023087221389894,0.7314779898548988,0.30573780534086703,-2.074099353,2.823735650074488,-0.806652622,-0.204275177,1.3571729003155448
Acadesine,-0.151734085,-0.157015602,-1.78307014,3.3459474613170346,-0.671307822,0.2847463914987823,-1.17924318,0.03450534762237852,1.4016731177213035,-0.72992433,-1.331694184,1.8188483734484426,-0.398998408,-0.744744259,-0.616116607,-0.487951899,-1.026290509,0.4668911708760625,-2.688178579,2.0684149341810727,-1.044976999,-0.492166419,1.5912725136376495,-0.118220914,1.0746776968827054,0.15238343304757515,-1.130480577,-1.468210771,1.4807478015137128,0.3684334795170542,-0.168920949,1.9630010985333677,0.09722991780475916,-2.623264399,-0.632070944,0.06456213420648944,1.50207607884096,-1.145556802,-0.456327552,-0.63174062,-1.163890454,0.0950379677918805,-0.220610276,0.6747826609062574,-0.92560664,2.343140717437253,-0.580756933,2.351538864818709,2.2789014026059813,-1.123839308,0.1694510845144777,-0.664186981,-0.062832168,-0.197952187,1.2372184300130062,-0.717238584,-2.695215278,-0.150679985,0.7811605583234549,-0.034446923,1.1369535194539753,-0.627371626,-0.644435722,0.3639856551815279,-2.543492672,-1.013862566,0.035002147357232206,1.8715501217613912,-2.071362277,-2.047540755,-1.752937227,-0.712272973,0.2350164305487439,0.009495690019781781,0.22228784533906953,-0.48452532,-2.143486738,-2.867791823,-0.756992326,-1.243991918,-2.097561428,-0.803584998,1.2791100788908243,-0.545254068,0.6470853293969705,-0.052226159,2.1433848695240876,-0.761393358,-0.265072919,-1.38329435,-2.002301998,0.9601003652640463,0.26406614824189145,-3.207432449,-3.141526127,-0.779619242,-1.52149825,-0.219750981,2.152646906429398,-0.588113187,-0.264198895,1.5580352839958878,0.6179863939325771,0.7753732006087666,0.2566579710091984,-0.458074735,4.670729774857063,-0.672405696,1.4363274905975005,-2.314374247,-0.582023017,0.865234585854357,-0.775916104,0.32093054195152554,-1.349000101,-1.251401263,2.282434963327832,-0.244365676,-0.842822506,2.3550805639340573,2.1055287076957416,-0.733336858,-0.503528974,-2.402362343,-0.07877899,-0.206105241,0.5073228886674523,2.973055376362341
DCC-2036,-0.106217255,0.17988293674586056,0.6732260432330633,0.6840508382851215,0.6168617177715525,-0.289937559,0.38939569280994757,-0.515342692,0.35867448096577226,0.3887035152100609,0.4135197974452512,-0.037128912,1.8321657641675722,-0.038415611,0.089247153437428,0.1557738864385589,-0.224791336,-0.005433043,-0.567401139,0.0813663105895507,2.107073301841174,2.2420698707659557,-0.995615995,-0.033418487,1.6135039828516557,0.33256858098572584,-1.089743961,-0.144252664,-1.073059409,-0.151198238,1.4302147625398367,0.9714801219056335,1.3095077561460964,-0.163235694,0.5421437317726903,0.3721485749471526,0.2150065267815829,1.4321008643328774,0.593125196246575,-1.020103515,-0.739330024,-1.010626276,0.6098166366879604,-0.458019732,-0.203180898,0.6469435521060067,-1.215634342,1.9395691970844096,0.9325728654919833,0.2460396320824954,1.683264885145527,-0.647987586,0.6414031187283683,0.5926323429994367,0.41326616866779536,-2.473744251,-0.534444316,-0.770898357,-0.018275954,-0.481026476,-1.558543694,0.8405922382088539,2.1110877911167156,-1.047819513,0.3043141714520577,-2.9107527,0.31781089036740595,-1.758288204,0.3509679475366441,-0.429891331,1.4059030014579694,0.07206815755805593,-1.289238084,1.0921747675488367,2.7879425853407156,0.1490979010543941,1.4565939666706655,-1.275595395,-0.690043277,0.29643458653333526,-0.787261475,1.3652824852978933,-0.125555349,-0.353813223,1.8143210210290608,1.220559850433753,1.1812655728147652,0.33984539881691844,1.9718073005220078,-1.573788534,0.31796661236659124,-0.733875833,-0.957042237,-1.551178563,-0.316487692,1.1151814066938095,0.43716775879262154,-1.039054022,-0.417155421,0.5862802575863206,2.375108560545164,0.4559004915561228,-0.118858778,-2.106724005,1.8866064753535647,0.25001192074879075,0.7221047272332689,-0.067001412,-1.426505639,0.6748049588412482,0.18909891705087484,-0.251004093,1.077220473991387,-0.581376121,-0.357928757,0.6211508052208627,0.1733482181761618,0.8289192582154364,0.05586083157632914,-0.201851331,-0.977203904,0.6158367879410114,0.25190421519883177,1.322679670371902,0.5785563519830778,0.6271641018405238,-0.496335667,0.6744656511184114
Dasatinib,0.7840895360275992,-0.374931774,0.19748226422276732,0.055066669830371846,-1.26809155,1.4541217560992148,0.6605951250004484,-2.116956408,-0.181576088,1.2856637743612584,0.2492998896612161,-0.451903875,0.11850067524227584,-0.347883554,0.9751355889989699,1.3984159355594878,-0.180936183,-0.418238342,-0.857405232,-0.82654312,1.8780176852332233,0.3442281324458774,2.341138480794062,1.4394984192711358,-0.626511754,-1.55896932,-0.898509043,0.12745782003983266,-0.270503895,0.8964752446823893,-1.41808977,-0.211282945,0.06276960014429948,-2.64077195,-1.446734793,0.2391196927484244,-0.298758629,-0.312037686,-0.906012689,-0.500908309,0.491621124796077,-0.269150598,0.6411029040809463,-0.510279919,1.873440511305377,1.696705762895059,0.0606345874097253,-0.836269779,0.1696592136589101,-0.51794605,2.4819782827577126,-1.118413852,-2.218817039,0.06545661779096097,-3.528599314,1.9510961675434457,1.211910625387516,0.12946699172986942,0.5832679095054452,0.502094281210165,3.465739247843378,-0.642959215,-1.154769713,1.4380597488084161,-2.076607305,-1.522428309,1.4532791519462536,1.0974472944650322,1.3205116034165039,-0.854851008,-1.114563591,-1.585313255,-1.918507467,-1.494906928,1.2240031371265216,-0.101966653,1.8334031158981503,-1.545476266,-0.888259,0.8770367003045707,-1.223984879,-0.136787735,0.5947834884845902,-0.874015761,1.3208142651350048,1.20450403147543,-1.583994964,1.4785479929531795,-2.426467502,0.18902101398460938,0.44631847312373535,-0.729659922,-0.48149748,-2.744230977,1.6542968692292233,-1.462061242,3.2978088636037444,0.07409280736739482,1.6624203244886988,-1.325443499,0.28125815649917446,2.1800291914662115,-1.471274579,-0.115696566,-1.294256546,-3.896890657,-1.64770275,-0.865487477,-0.811700773,0.4262959961795381,1.8899293594939905,0.22611334671482827,0.2661783841946296,-4.37048295,5.7718074213243895,-0.354198874,0.7692810353398118,-0.299163503,0.8083985787952114,0.734067931663263,1.6950367303544824,-2.277988082,-0.135331281,0.8325147216930265,2.466382011553913,1.1883404742214576,1.736481805238451,-0.024123586
Bosutinib,1.513440214487466,0.014601376909300705,1.4603032314539917,-0.036672088,0.8607275627515153,-1.120508279,-0.330682385,0.4451249046874165,1.4436204686731027,-1.302204995,-0.871599177,1.4376198004488783,0.9166179880616068,0.6517776954733845,1.219406504076651,-1.632488162,-0.367918885,0.14508446356863572,-2.281488618,-0.895343346,-0.674213092,-0.012002416,1.4129056968598306,1.6283334567544598,-0.732717929,0.057868511786186023,1.8875807634388546,1.2364883662116826,0.7666009741430547,0.9160023601588664,0.4631506408670528,1.2619539387562082,0.34459564671440635,1.031862322458457,-0.753393376,-1.763291026,-0.797205476,-0.052104355,-1.259834262,-1.130444949,-0.923322013,-0.855120526,-0.72073461,0.5507826967597171,-0.646309168,1.2366052048117162,-1.04714741,-1.19537451,-0.886995693,-2.376213176,3.2314807570997304,0.41160917700054417,0.6251346254161727,2.746129039799099,-0.823477318,-0.414907124,0.40706320000362745,-0.56924263,-1.390874383,1.291612387089324,1.503779503181214,1.7619161317514753,0.018682170408087565,0.2943397855718159,0.7573295472873679,0.8073002752951279,1.9742732415131836,-1.646018229,-0.938953392,0.0026603186238691335,-0.18490262,-0.579727599,-1.613345562,-0.344180335,-0.150690984,-0.932256779,-0.178151776,-0.249578117,2.043164670326657,-1.140009632,2.0943708957838365,0.6184271095984605,-1.941426099,0.0876191561669311,2.6876319728809426,0.3615380429414285,-0.679491919,-1.723089428,2.3006282662951083,0.43588839605417684,-1.021266752,0.48120699810623396,-0.738760458,1.4443912910861405,-0.453953745,0.3220986200794761,1.3304264635751606,-1.58740498,0.9176028223046041,0.8403673468590858,-0.281319166,-4.135010638,-3.036732177,-0.039063601,-0.301052629,2.7460989242621974,-1.227112641,1.0496463105263085,2.644538061815856,0.10897251634093263,-0.561850993,1.0901647098531904,-2.997515486,2.207611293279229,3.807695628687781,0.0449826260633699,0.6920624764686026,2.2925004927519304,0.8728280111776406,-2.175186904,0.8601159879229041,-1.696113547,1.0692121664853544,3.274754091302972,-2.600207644,0.92555538415046,1.275270379594925,-0.187221432
Saracatinib,-0.033464335,0.298322578770599,-2.136203316,-2.226437184,-0.647067143,0.8013379529040021,-1.598475731,0.9088942842004007,-1.05178309,-0.294080164,-0.317085219,1.3129657504448786,0.5092427678532727,1.6650465007236472,0.5706146708409854,0.7030089820759919,1.8690652313032097,-1.406561801,-0.375526129,-0.270122243,0.5087123466499631,0.8765302344373085,-1.339708573,-0.109234018,1.7002914778674807,0.31877350888434836,-1.942891041,-0.563095162,0.2123562376340831,0.5309223869680452,-0.677669386,-0.512256675,-0.874812801,1.1403901395602867,-0.77768096,0.7681403002704922,-0.038990215,-0.610683244,-2.168153774,0.9413053351100512,-1.23773646,0.7300168542621772,-1.388001676,1.3236337915992566,0.2399020564946189,0.43897716546134236,-0.172597928,-0.592385171,-0.09252937,-0.770880334,1.8944825501824432,0.4579391743714035,-0.146556182,-2.064079707,-0.671899898,0.15257394586752573,-1.377699104,0.2808865194602816,-1.268515631,-0.611566286,2.161625608400512,1.7084751025792786,1.2438237935561351,0.5839280273462512,-1.68946278,0.06923695603676508,2.4400233226822,0.33193641202707924,-1.356602511,0.203161997271844,0.046461061982049,-0.105125049,-1.126376124,-2.057159335,-1.729613085,1.3836617447204747,0.1928904775143456,0.524593761170441,0.09009682686888192,0.8773833359375852,1.349079979957589,0.1408058787975508,-2.451538569,-2.07658521,2.966870013111392,0.985260480654953,0.17046473143599639,0.960028909571855,-1.731562886,1.0660072459788215,1.1181865600764782,-2.553260403,0.29525835028010544,-0.495245726,-3.174463001,-0.219510333,-0.397485849,-0.077398156,-0.735004979,1.1044373242991719,0.2096948308164645,-0.021301078,2.687116919238056,2.0082351159607823,0.01461458652269171,0.5042195442521246,0.7466800302959214,0.3192570447515829,0.5714405093331275,1.3373660568850552,-2.3248104,1.9374794958652648,-2.016075583,0.2888341214113947,1.745143594091619,0.3229481969807157,-0.76111021,-3.421416607,0.3836903405774836,5.039327423420444,-1.706195057,2.8603317955596244,3.991509796193301,-1.467031322,-2.673039791,-0.837481181,-0.04397241,2.3908963201236957
Vandetanib,-0.429480869,1.7525791845781253,-0.883491345,-0.004843063,-0.895664947,-0.738557935,-0.951621106,-0.211508055,-1.518897625,0.94871369244235,0.7498258434488714,-1.498640579,0.4139579277316642,1.3167711854959132,-0.103802268,-0.879988864,-1.027225996,-1.660961769,-0.432781929,-1.100016545,-0.040402344,-1.749066949,0.4568215205346331,-0.529322125,-0.568109446,-0.682227075,-1.396532306,-1.000364333,1.1128805010439746,0.2419315326839269,0.8218903487725953,1.3366316177720081,0.9700628483322229,-1.725926786,-0.692208988,0.4673229755783341,-0.680755217,-0.348113376,0.9987335787652665,-0.598043855,0.06803614494430436,-0.854193965,-1.627469336,-1.321309461,-0.277226908,0.35743374827509267,0.5675681855356964,-2.185145638,-0.208009788,1.5666444547262444,-0.517668216,-1.53531029,0.7482417134035935,-0.564229916,0.8538700526880149,1.4862302838313435,2.971563453572213,0.5808153647301701,-0.028417239,0.6838069575354873,-1.571598535,0.07576495176794182,2.313828592713611,1.971224224971649,1.6599421830906544,-2.22956465,0.4699098311446835,2.7592467658296322,-0.181927692,-0.369844662,0.7996819327450809,0.5945084523278298,1.7693619786097643,-1.175479718,-1.74279028,0.9571350457676204,0.46278858127230027,-0.953223624,-0.627275296,2.7564513264078516,0.8254525359305512,1.0808006849386864,-1.163537973,-2.29457298,1.0688304697427562,2.086408353477667,2.301967435235803,0.4723560485178941,-0.073455782,1.3697548257052539,0.6425306034428606,-0.21424559,-1.232311463,3.221350161326736,-0.047418753,-0.916177524,1.7471750442992,0.5389121854510049,-0.769284246,-0.212843585,-1.448017551,-1.662791172,1.2404945796459999,0.04184409663938453,1.3899119775897715,-0.452904187,1.6519408198811694,-1.946678017,-2.310113143,-0.805107365,-1.795260088,-0.379727397,-2.116915804,-0.899613671,-0.945074402,0.32969118764970284,-0.876319287,1.6396210005230536,-1.766593462,-2.350952843,-0.03244489,-1.760050778,1.8388826003242296,-1.242724366,-2.853846002,2.1233993271191425,1.0151383691544278,2.0518367987973556
Gefitinib,0.6025814935950972,0.44933000165372305,-0.213795998,1.1819256860015033,-0.69694082,-1.151767492,0.5045583197798966,-1.57620202,-1.652464357,0.45358742956608356,-0.783072145,-0.914781114,1.476315854834993,0.5521691973606961,-0.774187973,0.1773886083813848,0.6002325085733896,-0.16464878,0.0906390409228039,0.6844943954057755,-1.691496322,-1.107933427,1.3621670065989018,-0.106131436,-0.131265331,0.3565983238396259,-0.666984846,-1.093247274,-0.134084254,1.0861489831335587,1.5454363951865016,0.6203638814479381,-0.537993201,-0.852713702,-0.599468402,-0.466305337,0.0340423032680555,-0.340026339,0.05942717487062244,0.17755968365256708,-0.852141959,-0.197857785,0.11954885696253506,-0.321672801,-0.455762713,0.2145236831998976,0.17280343812901444,-0.077482164,0.045122676074148084,0.26154088718474156,0.3591615733936407,-0.161125821,0.10772870082544837,0.02372291191775765,-0.103647236,0.1979715565136746,0.04340843084176257,-0.275936572,-0.245737663,0.16627337899850156,0.0027375867354436176,-0.217547679,-0.511188676,0.23567662084915572,0.08106204368431288,0.08967384409655849,-0.038012204,0.005673331249558112,-0.032214886,0.07553784178319553,-0.067068736,0.0980738343527612,0.15223945042107903,0.3195289580398117,-0.152600873,-0.070761292,0.37813464390168816,-0.015232348,-0.121950401,-0.078310105,0.1287091613741972,0.2563556709523409,-0.195802603,-0.172683749,0.1377337769954324,-0.233680599,0.055985772270669594,0.027148364829478855,-0.115959361,0.16928746100435044,0.03548531741456596,-0.014420371,0.06445867813905636,0.060148776258303234,-0.085889184,0.057394293570771034,0.15218819066596975,0.050329702598544974,-0.127343717,-0.077572486,-0.038664731,-0.018987586,0.011798194127877845,-0.077295175,0.04882982265303576,-0.030075622,0.07853842838981762,0.018421059719541177,-0.012032446,0.19198788774943673,0.05243303706653433,-0.019739879,-0.008180478,0.04939602023310137,0.02843416966958496,0.0070390057315021124,0.05751860370980245,0.14735212698625533,0.07380459255139483,0.10400958519994995,-0.04657243,-0.048470035,-0.071036726,-0.017452937,0.06114776974050479,-0.008068559,0.04049373670886136,0.004693171607681507
Neratinib,-0.068137116,-0.302818585,-1.146661908,0.2761901021452492,0.956250346937279,-1.632647858,-1.151144769,0.39697998966028625,-0.747182442,0.37853448258568945,-0.303382348,-0.285587225,-0.862108983,-1.792571183,0.5830286166138923,-1.824935362,-1.77877385,-0.34293286,1.0970042898942298,-1.091314087,-0.716628081,-0.588733733,1.0866174232794903,-0.752277163,0.6380429397722652,-0.255373748,0.269374503226792,-2.490420778,-1.872669513,-0.209012304,-0.090242097,-1.009221997,0.5807502866739145,-0.057776598,1.11728812758133,-0.877736314,-0.428841017,0.024125988459566653,0.8794472108204987,-0.454899034,0.06356814553650114,-1.219351448,0.4382047582760129,0.5154994947673485,-2.776008084,-0.081869766,-1.143369892,-1.010210891,-0.553520037,-1.069191891,-0.030007682,0.04207108240750751,0.998522445417861,-0.65833369,1.3478878916836663,-1.841031352,-0.241826271,0.38121787808196905,0.005881750275652414,1.1396828978968787,-0.04648655,1.9538599308347833,-0.012858009,0.04858697898120888,0.06324965907707226,0.37027460367591053,-0.195711795,0.13614422324130185,0.10822593793771068,-0.462429499,0.380108650319655,-0.114699022,0.2592421284799623,-0.095321546,0.5134186759042085,0.29301857542990284,-0.16766284,-0.502330857,0.3397353212621583,-0.213807775,0.634871483399272,-0.520140146,0.23851386583572615,0.39357436155996,-0.048895023,-0.035281996,0.5630720356144577,-0.651583587,0.05202465921119566,0.48768623761177426,0.06977122755239833,0.621967797062792,0.44182134634247383,0.18641268062333552,0.056047433097558025,-0.022272892,-0.309421349,-0.221442649,0.06944413457990672,-0.057801707,-0.106278371,-0.548044188,-0.574483501,-0.321537984,-0.100424298,-0.163819205,0.6047635553196062,0.191342635407932,-0.222905374,-0.127190206,-0.219114356,0.6011560016570479,-0.223977104,0.28991260409609265,-0.175524506,-0.285655466,0.3466872279262409,-0.012382489,0.15448331201981438,-0.370200556,0.05261435907168209,0.018907787041615342,-0.124543339,0.06815332393320571,0.014334007464189285,-0.120865623,0.2541435309349512,-0.082668272
Dacomitinib,-0.068137116,-0.302818585,-1.146661908,0.27619010214524514,0.9562503469372637,-1.632647858,-1.151144769,0.3969799896602931,-0.747182442,0.37853448258568967,-0.303382348,-0.285587225,-0.862108983,-1.792571183,0.5830286166139211,-1.824935362,-1.77877385,-0.34293286,1.0970042898942238,-1.091314087,-0.716628081,-0.588733733,1.0866174232795076,-0.752277163,0.6380429397722689,-0.255373748,0.2693745032268084,-2.490420778,-1.872669513,-0.209012304,-0.090242097,-1.009221997,0.5807502866739346,-0.057776598,1.1172881275813609,-0.877736314,-0.428841017,0.024125988459558743,0.8794472108205073,-0.454899034,0.06356814553649505,-1.219351448,0.4382047582760014,0.5154994947673617,-2.776008084,-0.081869766,-1.143369892,-1.010210891,-0.553520037,-1.069191891,-0.030007682,0.04207108240750559,0.9985224454178561,-0.65833369,1.3478878916836632,-1.841031352,-0.241826271,0.38121787808194635,0.005881750275648125,1.139682897896894,-0.04648655,1.9538599308347988,-0.012858009,0.048586978981183776,0.0632496590770696,0.37027460367590465,-0.195711795,0.13614422324129252,0.10822593793770903,-0.462429499,0.3801086503196572,-0.114699022,0.25924212847998573,-0.095321546,0.5134186759042159,0.2930185754298995,-0.16766284,-0.502330857,0.33973532126216677,-0.213807775,0.634871483399274,-0.520140146,0.23851386583571707,0.39357436155995695,-0.048895023,-0.035281996,0.5630720356144648,-0.651583587,0.052024659211177306,0.4876862376117551,0.06977122755239899,0.6219677970627787,0.44182134634250025,0.1864126806233261,0.056047433097571965,-0.022272892,-0.309421349,-0.221442649,0.06944413457989658,-0.057801707,-0.106278371,-0.548044188,-0.574483501,-0.321537984,-0.100424298,-0.163819205,0.6047635553195917,0.19134263540792232,-0.222905374,-0.127190206,-0.219114356,0.6011560016570547,-0.223977104,0.28991260409608993,-0.175524506,-0.285655466,0.34668722792621903,-0.012382489,0.1544833120198194,-0.370200556,0.05261435907169003,0.018907787041604257,-0.124543339,0.06815332393320371,0.014334007464189865,-0.120865623,0.2541435309349498,-0.082668272
